                 Time	              V(C1:1)
1.03663832322063e-006	     4.62325620651245
1.03799209371509e-006	     4.96104764938354
1.03940919414463e-006	     5.03318452835083
1.04144990817012e-006	     5.02440357208252
  1.043969694528e-006	     5.00598382949829
1.04900926724376e-006	     4.99841070175171
  1.050000000003e-006	     4.99921274185181
1.05037550926509e-006	     4.99949836730957
1.05112652778925e-006	     4.99983692169189
1.05262856483759e-006	     5.00004529953003
1.05563263893427e-006	     5.00005722045898
1.06164078712763e-006	     5.00001049041748
1.07365708351435e-006	     4.99999761581421
1.09768967628779e-006	     4.99999952316284
1.12768869400324e-006	                    5
 1.1576877117187e-006	                    5
1.18768672943415e-006	                    5
  1.200000000003e-006	                    5
1.20080578029456e-006	     5.00000047683716
1.20241734087767e-006	     4.99999952316284
 1.2056404620439e-006	                    5
1.21008473336997e-006	     4.99999761581421
1.21395903528037e-006	     4.99999666213989
1.21804418862166e-006	     5.00000667572021
1.22132654190364e-006	     5.00342893600464
1.22356842160525e-006	     1.51324939727783
1.22478826791348e-006	     0.26942902803421
1.22595949918332e-006	  -0.0312661789357662
1.22629831433596e-006	   -0.023605378344655
1.22653282136025e-006	   -0.013843035325408
1.22678860910537e-006	 -0.00518888654187322
1.22704216167631e-006	 -0.00199504708871245
1.22720062621238e-006	 -0.00103430799208581
1.22739483025225e-006	-0.000433322857134044
1.22757071052047e-006	-0.000235995030379854
    1.2277427258e-006	-0.000124519065138884
1.22793073654475e-006	-6.5287109464407e-005
1.22830037847461e-006	-1.06162124211551e-005
1.22866564318838e-006	4.49211665909388e-006
1.22939617261591e-006	7.44598810342723e-006
1.23026751801672e-006	-9.32643757778351e-008
1.23189248964491e-006	-7.36573269932705e-007
1.23463914618196e-006	2.81469453966565e-007
1.23981878981294e-006	4.31328004424358e-007
1.24732897505464e-006	1.74382478235202e-007
1.24759607754918e-006	-5.46383375876758e-007
1.24813028417798e-006	-7.38608207484504e-007
1.24919869743558e-006	-2.73284996410439e-007
  1.250000000003e-006	1.97622718189905e-008
1.25021368265452e-006	-3.91090338780486e-007
1.25064106658401e-006	-4.09578113647058e-008
1.25149583444299e-006	2.00159860241911e-007
1.25320537016096e-006	2.33503190116835e-008
1.25662444159689e-006	-4.01675031014292e-008
1.26346258446874e-006	-3.46600326217583e-009
1.27713887021246e-006	1.77439574144955e-009
1.30449144169988e-006	2.06293843119099e-010
1.33449045941534e-006	6.72014249802899e-011
1.36448947713079e-006	9.48015971280469e-011
1.39448849484624e-006	6.86571910435418e-011
  1.400000000003e-006	1.93393218106408e-010
1.40033034012022e-006	-3.2630708801662e-007
1.40099102035465e-006	1.87255849937173e-007
1.40231238082351e-006	2.23435662860538e-007
1.40495510176124e-006	-3.9587302325117e-008
 1.4102405436367e-006	1.30416524801724e-010
1.41894878223838e-006	7.85580425599619e-007
1.42460302785339e-006	1.16135868211131e-006
1.42941312268676e-006	-0.000142869190312922
1.43349231556358e-006	    0.852332472801209
1.43618458286228e-006	     3.77871108055115
1.43820033744278e-006	     4.81394481658936
1.43991099074783e-006	     5.03251934051514
 1.4417091883749e-006	     5.03927659988403
1.44425914958419e-006	     5.01254224777222
1.44853280261459e-006	     4.99338626861572
  1.450000000003e-006	     4.99711942672729
1.45049658119979e-006	     4.99835348129272
1.45148974359336e-006	     4.99965190887451
 1.4534760683805e-006	     5.00024604797363
1.45744871795477e-006	     5.00015783309937
1.46539401710333e-006	     5.00001049041748
1.48128461540045e-006	     4.99999284744263
  1.500000000003e-006	     4.99999904632568


